id,firstname,lastname,birth,nba,height,weight,college,affiliation,leagues
402,Jahlil,Okafor,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 14, 'active': False, 'pos': None}}"
17,Justin,Anderson,"{'date': '1993-11-19', 'country': 'USA'}","{'start': 2015, 'pro': 5}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '231', 'kilograms': '104.8'}",Virginia,Virginia/USA,"{'standard': {'jersey': 10, 'active': True, 'pos': 'F-G'}, 'vegas': {'jersey': 19, 'active': True, 'pos': 'F'}}"
246,Richaun,Holmes,"{'date': '1993-10-15', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '235', 'kilograms': '106.6'}",Bowling Green,Bowling Green/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'F'}}"
580,Chasson,Randle,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 4, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 5, 'active': True, 'pos': 'G'}}"
481,Ben,Simmons,"{'date': '1996-07-20', 'country': 'Australia'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '240', 'kilograms': '108.9'}",Louisiana State,Louisiana State/Australia,"{'standard': {'jersey': 10, 'active': True, 'pos': 'G-F'}}"
588,Cat,Barber,"{'date': '1994-07-25', 'country': 'USA'}","{'start': 2021, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",North Carolina State,North Carolina State/USA,"{'standard': {'jersey': 5, 'active': False, 'pos': None}}"
329,Timothe,Luwawu-Cabarrot,"{'date': '1995-05-09', 'country': 'France'}","{'start': 2016, 'pro': 5}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '215', 'kilograms': '97.5'}",Mega Basket,Mega Basket/France,"{'standard': {'jersey': 7, 'active': True, 'pos': 'G-F'}, 'africa': {'jersey': None, 'active': True, 'pos': 'G-F'}}"
600,Alex,Poythress,"{'date': '1993-09-06', 'country': 'USA'}","{'start': 2016, 'pro': 3}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '235', 'kilograms': '106.6'}",Kentucky,Kentucky/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': None, 'active': True, 'pos': 'F'}}"
603,James,Webb III,"{'date': '1993-08-19', 'country': 'USA'}","{'start': 2017, 'pro': 1}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '202', 'kilograms': '91.6'}",Boise State,Boise State/USA,"{'standard': {'jersey': None, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': None, 'active': True, 'pos': 'F'}}"
608,Shawn,Long,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 21, 'active': False, 'pos': None}, 'vegas': {'jersey': 36, 'active': True, 'pos': 'C'}}"
69,Elton,Brand,"{'date': '1979-03-11', 'country': 'USA'}","{'start': 1999, 'pro': 16}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '254', 'kilograms': '115.2'}",Duke,,"{'standard': {'jersey': 42, 'active': False, 'pos': 'F'}}"
454,Sergio,Rodriguez,"{'date': '1986-06-12', 'country': 'Spain'}","{'start': 2006, 'pro': 4}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '176', 'kilograms': '79.8'}","Tenerife, Spain","Tenerife, Spain/Spain","{'standard': {'jersey': 14, 'active': False, 'pos': 'G'}}"
495,Tiago,Splitter,"{'date': '1985-01-01', 'country': 'Brazil'}","{'start': 2010, 'pro': 6}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '245', 'kilograms': '111.1'}","Blumenau, Brazil",Saski Baskonia/Brazil,"{'standard': {'jersey': 47, 'active': False, 'pos': 'C-F'}}"
41,Jerryd,Bayless,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 8, 'active': True, 'pos': 'G'}}"
228,Gerald,Henderson,"{'date': '1987-12-09', 'country': 'USA'}","{'start': 2009, 'pro': 7}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '215', 'kilograms': '97.5'}",Duke,Duke/USA,"{'standard': {'jersey': 12, 'active': False, 'pos': 'G'}}"
1700,Justin,Harper,"{'date': '1989-08-30', 'country': 'USA'}","{'start': 2011, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",Richmond,Richmond/USA,"{'vegas': {'jersey': 40, 'active': False, 'pos': None}}"
512,Hollis,Thompson,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 33, 'active': False, 'pos': None}, 'sacramento': {'jersey': 33, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 33, 'active': True, 'pos': 'F'}}"
394,Nerlens,Noel,"{'date': '1994-04-10', 'country': 'USA'}","{'start': 2014, 'pro': 7}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '220', 'kilograms': '99.8'}",Kentucky,Kentucky/USA,"{'standard': {'jersey': 3, 'active': True, 'pos': 'C-F'}}"
696,Brandon,Paul,"{'date': '1991-04-30', 'country': ' '}","{'start': 2017, 'pro': 1}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '200', 'kilograms': '90.7'}",,,"{'standard': {'jersey': 3, 'active': True, 'pos': 'G'}}"
118,Robert,Covington,"{'date': '1990-12-14', 'country': 'USA'}","{'start': 2013, 'pro': 8}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '209', 'kilograms': '94.8'}",Tennessee State,Tennessee State/USA,"{'standard': {'jersey': 23, 'active': True, 'pos': 'F'}}"
496,Nik,Stauskas,"{'date': '1993-10-07', 'country': 'Canada'}","{'start': 2014, 'pro': 5}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '207', 'kilograms': '93.9'}",Michigan,Michigan/Canada,"{'standard': {'jersey': 13, 'active': True, 'pos': 'G'}}"
200,Jerami,Grant,"{'date': '1994-03-12', 'country': 'USA'}","{'start': 2014, 'pro': 7}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '210', 'kilograms': '95.3'}",Syracuse,Syracuse/USA,"{'standard': {'jersey': 9, 'active': True, 'pos': 'F'}}"
159,Joel,Embiid,"{'date': '1994-03-16', 'country': 'Cameroon'}","{'start': 2016, 'pro': 5}","{'feets': '7', 'inches': '0', 'meters': '2.13'}","{'pounds': '280', 'kilograms': '127.0'}",Kansas,Kansas/Cameroon,"{'standard': {'jersey': 21, 'active': True, 'pos': 'C-F'}, 'africa': {'jersey': 21, 'active': True, 'pos': 'C'}}"
468,Dario,Saric,"{'date': '1994-04-08', 'country': 'Croatia'}","{'start': 2016, 'pro': 5}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '225', 'kilograms': '102.1'}",Anadolu Efes,Anadolu Efes/Croatia,"{'standard': {'jersey': 20, 'active': True, 'pos': 'F-C'}}"
348,T.J.,McConnell,"{'date': '1992-03-25', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '190', 'kilograms': '86.2'}",Arizona,Arizona/USA,"{'standard': {'jersey': 9, 'active': True, 'pos': 'G'}}"
257,Ersan,Ilyasova,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 77, 'active': False, 'pos': None}}"
271,Amir,Johnson,"{'date': '1987-05-01', 'country': 'USA'}","{'start': 2005, 'pro': 14}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '240', 'kilograms': '108.9'}",No College,"Westchester HS (Los Angeles, CA)/USA","{'standard': {'jersey': 5, 'active': True, 'pos': 'C-F'}}"
402,Jahlil,Okafor,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 14, 'active': False, 'pos': None}}"
17,Justin,Anderson,"{'date': '1993-11-19', 'country': 'USA'}","{'start': 2015, 'pro': 5}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '231', 'kilograms': '104.8'}",Virginia,Virginia/USA,"{'standard': {'jersey': 10, 'active': True, 'pos': 'F-G'}, 'vegas': {'jersey': 19, 'active': True, 'pos': 'F'}}"
223,Aaron,Harrison,"{'date': '1994-10-28', 'country': 'USA'}","{'start': 2015, 'pro': 3}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '210', 'kilograms': '95.3'}",Kentucky,Kentucky/USA,"{'standard': {'jersey': 9, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 26, 'active': True, 'pos': 'G-F'}}"
246,Richaun,Holmes,"{'date': '1993-10-15', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '235', 'kilograms': '106.6'}",Bowling Green,Bowling Green/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'F'}}"
1048,Jacob,Pullen,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 51, 'active': False, 'pos': None}}"
481,Ben,Simmons,"{'date': '1996-07-20', 'country': 'Australia'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '240', 'kilograms': '108.9'}",Louisiana State,Louisiana State/Australia,"{'standard': {'jersey': 10, 'active': True, 'pos': 'G-F'}}"
263,Demetrius,Jackson,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 20, 'active': False, 'pos': None}, 'vegas': {'jersey': 50, 'active': True, 'pos': 'G'}}"
818,Furkan,Korkmaz,"{'date': '1997-07-24', 'country': 'Turkey'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '202', 'kilograms': '91.6'}",Anadolu Efes,Anadolu Efes/Turkey,"{'standard': {'jersey': 30, 'active': True, 'pos': 'G-F'}, 'vegas': {'jersey': 30, 'active': True, 'pos': 'G-F'}}"
329,Timothe,Luwawu-Cabarrot,"{'date': '1995-05-09', 'country': 'France'}","{'start': 2016, 'pro': 5}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '215', 'kilograms': '97.5'}",Mega Basket,Mega Basket/France,"{'standard': {'jersey': 7, 'active': True, 'pos': 'G-F'}, 'africa': {'jersey': None, 'active': True, 'pos': 'G-F'}}"
600,Alex,Poythress,"{'date': '1993-09-06', 'country': 'USA'}","{'start': 2016, 'pro': 3}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '235', 'kilograms': '106.6'}",Kentucky,Kentucky/USA,"{'standard': {'jersey': 22, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': None, 'active': True, 'pos': 'F'}}"
601,Kaleb,Tarczewski,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 41, 'active': False, 'pos': None}}"
779,Markelle,Fultz,"{'date': '1998-05-29', 'country': 'USA'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '209', 'kilograms': '94.8'}",Washington,Washington/USA,"{'standard': {'jersey': 20, 'active': True, 'pos': 'G'}}"
2323,Mathias,Lessort,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': None, 'active': True, 'pos': 'F'}}"
938,Jonah,Bolden,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 43, 'active': False, 'pos': None}, 'vegas': {'jersey': 36, 'active': True, 'pos': 'F'}}"
1279,James,Blackmon Jr.,"{'date': '1995-04-25', 'country': 'USA'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '200', 'kilograms': '90.7'}",Indiana,Indiana/USA,"{'vegas': {'jersey': 19, 'active': True, 'pos': 'G'}}"
444,JJ,Redick,"{'date': '1984-06-24', 'country': 'USA'}","{'start': 2006, 'pro': 15}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '200', 'kilograms': '90.7'}",Duke,Duke/USA,"{'standard': {'jersey': 17, 'active': True, 'pos': 'G'}}"
48,Marco,Belinelli,"{'date': '1986-03-25', 'country': 'Italy'}","{'start': 2007, 'pro': 13}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '220', 'kilograms': '99.8'}",Fortitudo Bologna,Fortitudo Bologna/Italy,"{'standard': {'jersey': 18, 'active': True, 'pos': 'G'}}"
41,Jerryd,Bayless,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 8, 'active': True, 'pos': 'G'}}"
65,Trevor,Booker,"{'date': '1987-11-25', 'country': 'USA'}","{'start': 2010, 'pro': 8}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '228', 'kilograms': '103.4'}",Clemson,Clemson/USA,"{'standard': {'jersey': 20, 'active': True, 'pos': 'F'}}"
118,Robert,Covington,"{'date': '1990-12-14', 'country': 'USA'}","{'start': 2013, 'pro': 8}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '209', 'kilograms': '94.8'}",Tennessee State,Tennessee State/USA,"{'standard': {'jersey': 23, 'active': True, 'pos': 'F'}}"
771,Larry,Drew II,"{'date': '1990-03-05', 'country': 'USA'}","{'start': 2014, 'pro': 2}","{'feets': '6', 'inches': '2', 'meters': '1.88'}","{'pounds': '180', 'kilograms': '81.6'}",UCLA,UCLA/USA,"{'standard': {'jersey': 1, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 12, 'active': True, 'pos': 'G'}}"
496,Nik,Stauskas,"{'date': '1993-10-07', 'country': 'Canada'}","{'start': 2014, 'pro': 5}","{'feets': '6', 'inches': '6', 'meters': '1.98'}","{'pounds': '207', 'kilograms': '93.9'}",Michigan,Michigan/Canada,"{'standard': {'jersey': 13, 'active': True, 'pos': 'G'}}"
567,James,Young,"{'date': '1995-08-16', 'country': 'USA'}","{'start': 2014, 'pro': 4}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '239', 'kilograms': '108.4'}",Kentucky,Kentucky/USA,"{'standard': {'jersey': 8, 'active': True, 'pos': 'G-F'}}"
344,James Michael,McAdoo,"{'date': '1993-01-04', 'country': 'USA'}","{'start': 2014, 'pro': 2}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '240', 'kilograms': '108.9'}",North Carolina,North Carolina/USA,"{'standard': {'jersey': 20, 'active': False, 'pos': 'F'}}"
159,Joel,Embiid,"{'date': '1994-03-16', 'country': 'Cameroon'}","{'start': 2016, 'pro': 5}","{'feets': '7', 'inches': '0', 'meters': '2.13'}","{'pounds': '280', 'kilograms': '127.0'}",Kansas,Kansas/Cameroon,"{'standard': {'jersey': 21, 'active': True, 'pos': 'C-F'}, 'africa': {'jersey': 21, 'active': True, 'pos': 'C'}}"
468,Dario,Saric,"{'date': '1994-04-08', 'country': 'Croatia'}","{'start': 2016, 'pro': 5}","{'feets': '6', 'inches': '10', 'meters': '2.08'}","{'pounds': '225', 'kilograms': '102.1'}",Anadolu Efes,Anadolu Efes/Croatia,"{'standard': {'jersey': 20, 'active': True, 'pos': 'F-C'}}"
348,T.J.,McConnell,"{'date': '1992-03-25', 'country': 'USA'}","{'start': 2015, 'pro': 6}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '190', 'kilograms': '86.2'}",Arizona,Arizona/USA,"{'standard': {'jersey': 9, 'active': True, 'pos': 'G'}}"
853,Emeka,Okafor,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 50, 'active': False, 'pos': None}}"
253,Kris,Humphries,"{'date': '1985-02-06', 'country': 'USA'}","{'start': 2004, 'pro': 12}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '235', 'kilograms': '106.6'}",Minnesota,Minnesota/USA,"{'standard': {'jersey': 43, 'active': False, 'pos': 'F'}}"
271,Amir,Johnson,"{'date': '1987-05-01', 'country': 'USA'}","{'start': 2005, 'pro': 14}","{'feets': '6', 'inches': '9', 'meters': '2.06'}","{'pounds': '240', 'kilograms': '108.9'}",No College,"Westchester HS (Los Angeles, CA)/USA","{'standard': {'jersey': 5, 'active': True, 'pos': 'C-F'}}"
73,Anthony,Brown,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 22, 'active': False, 'pos': None}, 'sacramento': {'jersey': None, 'active': True, 'pos': None}, 'vegas': {'jersey': 38, 'active': True, 'pos': 'F'}}"
349,Chris,McCullough,"{'date': '1995-02-05', 'country': 'USA'}","{'start': 2015, 'pro': 3}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '200', 'kilograms': '90.7'}",Syracuse,Syracuse/USA,"{'standard': {'jersey': 20, 'active': False, 'pos': None}, 'vegas': {'jersey': 43, 'active': True, 'pos': 'F'}}"
337,Boban,Marjanovic,"{'date': '1988-08-15', 'country': 'Serbia'}","{'start': 2015, 'pro': 6}","{'feets': '7', 'inches': '3', 'meters': '2.21'}","{'pounds': '290', 'kilograms': '131.5'}",Crvena zvezda,Crvena zvezda/Serbia,"{'standard': {'jersey': 51, 'active': True, 'pos': 'C'}}"
1287,Askia,Booker,"{'date': '1993-08-31', 'country': 'USA'}","{'start': 0, 'pro': 0}","{'feets': '6', 'inches': '1', 'meters': '1.85'}","{'pounds': '170', 'kilograms': '77.1'}",Colorado,Colorado/USA,"{'vegas': {'jersey': None, 'active': True, 'pos': 'G'}}"
481,Ben,Simmons,"{'date': '1996-07-20', 'country': 'Australia'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '11', 'meters': '2.11'}","{'pounds': '240', 'kilograms': '108.9'}",Louisiana State,Louisiana State/Australia,"{'standard': {'jersey': 10, 'active': True, 'pos': 'G-F'}}"
263,Demetrius,Jackson,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 20, 'active': False, 'pos': None}, 'vegas': {'jersey': 50, 'active': True, 'pos': 'G'}}"
1533,Isaiah,Miles,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'vegas': {'jersey': 62, 'active': True, 'pos': 'F'}, 'standard': {'jersey': 41, 'active': False, 'pos': None}}"
818,Furkan,Korkmaz,"{'date': '1997-07-24', 'country': 'Turkey'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '7', 'meters': '2.01'}","{'pounds': '202', 'kilograms': '91.6'}",Anadolu Efes,Anadolu Efes/Turkey,"{'standard': {'jersey': 30, 'active': True, 'pos': 'G-F'}, 'vegas': {'jersey': 30, 'active': True, 'pos': 'G-F'}}"
779,Markelle,Fultz,"{'date': '1998-05-29', 'country': 'USA'}","{'start': 2017, 'pro': 4}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '209', 'kilograms': '94.8'}",Washington,Washington/USA,"{'standard': {'jersey': 20, 'active': True, 'pos': 'G'}}"
855,Justin,Patton,"{'date': '1997-06-14', 'country': 'USA'}","{'start': 2017, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",Creighton,Creighton/USA,"{'standard': {'jersey': 26, 'active': False, 'pos': None}, 'vegas': {'jersey': 50, 'active': True, 'pos': 'C'}, 'utah': {'jersey': 40, 'active': True, 'pos': 'F-C'}}"
938,Jonah,Bolden,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'standard': {'jersey': 43, 'active': False, 'pos': None}, 'vegas': {'jersey': 36, 'active': True, 'pos': 'F'}}"
1011,Cameron,Oliver,"{'date': '1996-07-11', 'country': 'USA'}","{'start': 2020, 'pro': 1}","{'feets': '6', 'inches': '8', 'meters': '2.03'}","{'pounds': '239', 'kilograms': '108.4'}",Nevada,Nevada/USA,"{'standard': {'jersey': 21, 'active': True, 'pos': 'F'}, 'vegas': {'jersey': 27, 'active': True, 'pos': 'F'}, 'sacramento': {'jersey': 27, 'active': True, 'pos': 'F'}}"
1001,Shake,Milton,"{'date': '1996-09-26', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '5', 'meters': '1.96'}","{'pounds': '205', 'kilograms': '93.0'}",Southern Methodist,Southern Methodist/USA,"{'standard': {'jersey': 18, 'active': True, 'pos': 'G-F'}, 'vegas': {'jersey': 18, 'active': True, 'pos': 'G'}}"
1022,Landry,Shamet,"{'date': '1997-03-13', 'country': 'USA'}","{'start': 2018, 'pro': 3}","{'feets': '6', 'inches': '4', 'meters': '1.93'}","{'pounds': '190', 'kilograms': '86.2'}",Wichita State,Wichita State/USA,"{'standard': {'jersey': 14, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 5, 'active': True, 'pos': 'G'}}"
1025,Zhaire,Smith,"{'date': '1999-06-04', 'country': 'USA'}","{'start': 2018, 'pro': 2}","{'feets': '6', 'inches': '3', 'meters': '1.9'}","{'pounds': '205', 'kilograms': '93.0'}",Texas Tech,Texas Tech/USA,"{'standard': {'jersey': 5, 'active': True, 'pos': 'G'}, 'vegas': {'jersey': 8, 'active': True, 'pos': 'G-F'}}"
1308,Elijah,Bryant,"{'date': None, 'country': None}","{'start': 0, 'pro': 0}","{'feets': None, 'inches': None, 'meters': None}","{'pounds': None, 'kilograms': None}",,,"{'vegas': {'jersey': 19, 'active': True, 'pos': 'G'}, 'standard': {'jersey': 6, 'active': False, 'pos': None}}"
